sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049,resnet_pca_050,resnet_pca_051,resnet_pca_052,resnet_pca_053,resnet_pca_054,resnet_pca_055,resnet_pca_056,resnet_pca_057,resnet_pca_058,resnet_pca_059,resnet_pca_060,resnet_pca_061,resnet_pca_062,resnet_pca_063,resnet_pca_064,resnet_pca_065,resnet_pca_066,resnet_pca_067,resnet_pca_068,resnet_pca_069,resnet_pca_070,resnet_pca_071,resnet_pca_072,resnet_pca_073,resnet_pca_074
RealESRGAN:ava_images___295451,RealESRGAN,ava_images___295451.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___295451.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___295451.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___295451.png,train,-2.357233,-1.8202668,2.4820628,-2.8392694,0.1770673,0.6467593,-0.757504,0.29804865,-0.6360579,0.88708764,-1.6793983,-0.72990084,2.4054751,0.16495079,-0.986675,-3.2606194,-1.1664629,0.4569427,-1.6750101,4.573271,-3.4018438,2.7754478,-2.9471822,3.316467,2.3655207,-1.581069,1.0038447,-0.85854906,-1.1130795,-0.39404255,0.21219711,0.86841035,0.22392559,2.2621977,0.32028383,3.5403066,-1.5461714,-1.3227607,-0.33949703,-0.39162636,0.22951671,-0.40131462,1.4513887,-0.7543763,-0.29217517,0.53211415,0.37429458,0.24341108,0.4304396,-0.34405756,0.4180418,0.17323054,-0.44261128,-0.10845308,0.1086352,0.09057407,0.08021955,-0.16121681,-0.07527956,0.14535178,0.0086579025,-0.07891427,0.07066678,0.017732132,0.021512896,0.053017527,0.1019655,0.018354356,-0.073700726,0.12110707,-0.09718406,0.05562544,0.16357636,-0.0010529608,0.07731195
RealESRGAN:ava_images___308473,RealESRGAN,ava_images___308473.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___308473.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___308473.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___308473.png,train,-1.5710646,5.99162,0.065562755,-0.7373523,4.6413627,-2.1044798,0.6690394,-2.713873,0.27413398,2.2550917,-3.135076,1.6234839,-0.03479612,0.9019106,2.3648636,-1.3828938,1.6609727,4.112024,-1.9322082,-3.530082,-1.0861704,1.2693326,0.19293115,-0.47241995,0.7858937,0.60088825,0.04493484,-0.015190959,0.05517918,-0.14089262,0.25499982,-0.07891731,-0.03389261,-0.005082488,0.19212313,0.07256937,-0.32995176,0.5019681,0.35410303,-0.073939204,-0.6710991,-0.41007036,0.009476624,-0.046291158,0.5675697,-0.17654195,0.2336085,0.1965145,-0.12705892,0.16984314,0.017068386,-0.32193482,-0.19274427,0.006512683,0.10580677,0.24702911,-0.25196996,-0.48573506,-0.11268668,0.42248595,-0.087334305,0.88980865,0.038713507,0.75326,2.7064738,-0.5774181,0.56414944,0.6625285,0.07344335,-0.30100113,0.007822573,0.094504766,-0.18133678,0.1600068,0.007243529
RealESRGAN:ava_images___321917,RealESRGAN,ava_images___321917.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___321917.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___321917.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___321917.png,train,2.8344607,-0.36029398,-2.7576451,-0.9268444,3.7407758,-0.8971884,-0.00084426254,2.5381265,2.607936,-0.6716057,0.696826,0.25729108,-0.020717919,0.33375973,0.18412873,1.4486204,1.5543396,0.14149907,1.8080332,-0.15919834,-0.815702,-0.5722635,-0.36162683,-1.2918546,-1.2126343,-0.9729829,5.7587028,-1.3588815,-0.029137254,0.26096785,-0.37077403,0.10188568,0.58525383,0.8252026,-0.25228766,-0.28930283,0.2226747,-0.12269768,-0.08704382,0.062088996,0.15473062,-0.04864998,-0.21076012,-0.06886397,-0.21503925,-0.21680349,-0.0020797104,0.1458516,0.09357306,-0.019509934,0.10135302,-0.06206478,-0.52234614,0.10747683,-0.08567056,-0.19633862,-0.068155855,0.25343168,0.09329274,0.23804979,-0.13709736,-0.12542938,-0.15526134,0.053647343,0.24238035,0.0016655475,-0.14636317,0.44294572,0.6616866,0.31156197,-0.4563079,-0.73002136,-0.20689915,-1.9955562,0.79790413
RealESRGAN:ava_images___360165,RealESRGAN,ava_images___360165.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___360165.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___360165.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___360165.png,train,0.3498602,-1.479723,1.0287937,0.6483694,-0.111140974,-1.9364588,0.12946403,-0.26336855,-0.8160363,0.1851715,0.06661847,-0.46335652,-0.37302956,0.1889693,-0.20449719,-0.053792782,-0.38281685,0.39749587,0.19492973,0.56572694,-1.3358729,-0.71742666,-0.8068242,0.2986326,0.10015726,1.2408881,0.34611243,1.0135612,5.7693977,-3.5365791,-0.07066491,-0.06633012,0.10131258,0.42087758,0.35777932,0.19977218,0.38011995,-0.12810534,-0.040328205,0.029369503,-0.02044639,0.091539964,0.09731259,0.142529,-0.064436816,-0.050012037,0.12295769,0.15817548,-0.10234175,0.032956745,-0.12316561,-0.10228805,-0.115153566,0.015120897,0.09841721,-0.27870312,-0.024736367,0.12271786,-0.046642944,0.19693498,0.1465325,-0.14282082,-0.10014396,0.00013054535,-0.20117894,-0.043178484,-0.060652867,0.2844079,0.28888363,0.11545186,-0.45597607,0.36075112,0.1296193,-0.55798495,-0.02858197
RealESRGAN:ava_images___426629,RealESRGAN,ava_images___426629.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___426629.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___426629.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___426629.png,test,3.8407278,2.308393,-1.9223659,-1.2210891,-0.004682759,1.5589759,-1.6636286,1.4643453,-0.88554984,0.47073194,0.32704267,0.32109845,-0.67693067,-0.1721974,0.030711353,0.16681895,-0.7917436,0.26175153,-0.20477726,0.7123737,-0.47410858,1.110935,0.34417942,-0.872614,-0.113250375,-0.014390767,0.24292327,-0.36140054,-0.11407846,-0.090233445,-0.13415374,0.23072593,-0.1979076,0.3077274,0.47012258,-0.021749437,0.20952952,-0.50177354,-0.595331,-0.04661335,-0.14221403,0.052910432,0.16270193,0.030992404,0.8153654,0.643107,1.3442081,-0.034397364,0.51052636,0.20623621,0.18637244,0.2901287,0.024630055,-0.27540758,-0.42991474,-0.38020942,-0.058052447,-0.49120295,-0.2423033,0.20149012,-0.43612248,0.28576034,0.011048801,-0.17521602,-0.16256627,0.3202038,-0.15857339,0.14346725,0.6796201,0.19866085,0.18907458,0.09104105,-0.6039068,-0.5210614,0.607973
RealESRGAN:ava_images___436880,RealESRGAN,ava_images___436880.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___436880.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___436880.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___436880.png,train,-3.0006757,4.29333,-1.1248215,-0.25550693,0.3172878,-2.0688272,-0.7095718,-1.31288,0.28557426,-5.193824,-2.6039553,5.928384,2.931963,-1.8216432,-1.2528766,-0.11894231,-0.21286458,0.42570513,3.560163,1.0474068,1.6546416,-0.3772887,0.3217994,1.9462717,-1.6825801,-1.0891336,-0.61445284,0.34690264,0.76524353,-0.045557976,0.99701446,1.3121787,0.73430884,1.3487402,-0.04152006,0.09874171,-2.2729983,3.5849876,-1.3466235,-0.09016012,0.7090832,0.8069749,-0.98142904,0.5931784,0.44167852,-0.55955875,-0.087883785,-0.046841666,0.6607518,0.36802855,0.243509,0.12452792,-0.4834723,-0.21668316,-0.20977828,-0.1419703,0.20251304,-0.016428575,-0.07675201,-0.088230714,0.079364076,0.13158935,-0.13971391,-0.20780782,-0.14132044,-0.0033022761,-0.010021567,-0.1780299,0.11957556,0.08520624,0.031858996,0.006910626,0.0307415,0.08284677,-0.1452305
RealESRGAN:ava_images___46021,RealESRGAN,ava_images___46021.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___46021.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___46021.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___46021.png,train,-1.2179023,-1.4577637,0.5846861,-1.3015037,1.9095708,-0.41120052,3.8341599,3.219214,3.488239,3.4129522,1.8438766,-0.6849209,6.2735677,-1.6488675,-0.6180996,-3.646006,-2.9243221,0.37329906,-0.074338816,-0.9304816,1.3737087,-1.4322788,1.5205302,-1.4703707,-0.62827384,0.4759506,-0.31184578,0.46819624,0.015821993,-0.2794022,0.17759168,0.7258003,-0.66874534,0.747942,0.2970714,1.271375,-0.48431593,-0.8605215,0.3876149,-1.1671945,-1.3793266,0.085861936,-2.1520624,1.392666,-1.3646739,-0.21267425,-0.8681262,-2.1955643,-1.0277828,0.32755542,-0.3080055,-0.47948742,0.044538304,0.08332257,-0.15822443,-0.17337412,0.035762426,-0.13306028,-0.061001822,0.022942796,0.009905294,-0.034964755,-0.38383034,0.20059462,-0.05277717,0.030174673,0.04505895,-0.007086098,0.055250287,0.051667888,-0.036372006,-0.27518207,-0.1426996,0.1674955,0.010995343
RealESRGAN:ava_images___472713,RealESRGAN,ava_images___472713.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___472713.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___472713.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___472713.png,test,-0.7974688,-1.9188384,1.4688792,0.6100943,-1.1731125,-0.5170691,0.26854223,1.7643504,0.6339286,-0.71939415,-0.83888096,-0.2894457,-0.3808276,-0.30227128,-0.4102489,-0.4828088,0.4591934,-0.72978616,-0.27820927,-1.7071632,0.23045483,0.18123108,-0.79698634,1.0835807,1.4610741,0.1948934,-0.8051539,0.17591462,0.35944164,0.30220276,-0.1401556,-0.28373778,-0.059391893,0.7577729,0.055715576,1.0698891,-0.0030012727,-0.20852005,-0.05267954,0.12628503,0.75458705,0.06556684,-0.7484316,-0.4034414,0.100750506,0.39721537,0.3011796,0.11014868,-0.7751236,-0.1842604,-0.08396545,-0.31513494,-0.47397798,-0.1642606,-0.81771624,0.17101724,1.2404237,-0.78039616,0.5061939,0.5137225,-0.8806453,0.78674525,0.5522597,-0.1773173,-0.3355452,0.43345633,0.52082723,0.56425107,0.5656318,0.34383383,1.455756,0.28652814,-0.43623245,0.31661993,-0.39211047
RealESRGAN:ava_images___501777,RealESRGAN,ava_images___501777.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___501777.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___501777.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___501777.png,test,-2.3878818,1.4780123,0.1985911,-0.4020484,-0.40000114,0.7111366,-0.15759526,-0.2941596,-0.25031447,0.6787133,-0.3055116,-0.49635705,1.5351753,-0.3761792,0.2658163,-1.2381686,0.91811085,0.9105133,-0.07991159,0.6513638,0.62357044,0.88693845,-1.0381533,-0.8846581,0.5737264,0.5191047,-0.2104328,-0.49830872,-0.6942751,-0.38957804,-0.022332028,1.5927229,1.6646796,0.68855596,1.583213,0.49631268,1.7833532,-0.06991492,-0.09788567,-0.83643067,0.7366021,1.2952465,1.1784718,-0.3230362,0.09275445,0.3012014,0.56192964,-0.14269239,0.26812166,-0.19585133,0.7496737,0.5060491,-0.08450042,-0.27838206,-0.75767565,-0.4387155,-0.12470418,-0.055783644,-0.2170455,0.24549992,-0.63160336,-0.6491408,-0.21812913,-0.92471623,-0.32844535,0.39996067,-0.34397563,0.284086,0.14398545,-0.23288664,-0.75365704,-0.497362,-0.4732913,0.482009,0.52353007
RealESRGAN:ava_images___564572,RealESRGAN,ava_images___564572.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___564572.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___564572.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___564572.png,train,1.0206656,-2.4197266,0.14103529,0.3339706,-0.1035356,-2.0370522,0.7000615,0.13482913,0.22201711,-0.9671122,-0.9876223,-0.04965493,-0.6505501,-0.8828747,-1.7266995,1.9600668,-0.8821895,1.1495663,-1.7120794,-0.7812252,-2.1487722,0.4156177,-2.9244943,-2.4429448,-3.4583154,-2.7507696,-3.1428733,-1.3042207,-0.255884,-0.33028287,0.013971344,0.06638651,-0.25794432,-0.07931262,0.2455088,0.03722787,0.075290084,0.058741778,0.00042521954,-0.054716676,-0.16245055,0.1225187,0.02269236,-0.06892018,-0.33732247,-0.2523334,-0.03834994,0.10118736,-0.27385014,0.09815158,-0.02273044,0.12170867,-0.052148387,-0.1368699,0.09856004,0.37405506,-0.25658122,0.24558538,-0.37693328,0.062643364,0.122122884,0.06259422,0.010959528,0.008240975,0.3432385,0.03091976,-0.46158975,-1.0372846,-0.39965063,-0.17861804,-0.80781275,-0.19375476,0.4520254,0.15428956,-0.013219714
RealESRGAN:ava_images___588008,RealESRGAN,ava_images___588008.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___588008.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___588008.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___588008.png,train,9.295824,2.4144764,7.0867243,4.807841,-0.92248976,3.1532815,0.60121423,0.64811265,-0.5965913,-0.33953068,-0.040427446,1.3674903,1.7304373,1.1502825,-0.04908505,0.10408894,0.8508017,1.1631233,-0.4796833,-0.42360497,0.7975564,-4.0395727,-2.478214,0.31492049,1.7038469,-0.8516182,0.51532704,0.25561172,-0.17135102,0.13717483,-0.21638562,0.026493534,-0.10683011,0.0131979585,-0.22692217,-0.033279985,0.19888383,0.34109256,0.05588697,-0.1451222,-0.063019186,-0.13271919,0.19628647,0.036924258,-0.38539705,-0.3858797,0.04800472,0.2733209,-0.08557671,-0.100775935,0.28350484,0.031989306,-0.18592818,0.007964533,0.33593935,1.0361706,-0.804067,1.5802498,-1.1851889,0.6594215,1.9147353,0.033867314,-0.9639409,0.21021192,-0.33867237,-0.04938309,0.21867101,0.37989116,-0.01826477,0.054135676,0.18881589,0.1391316,-0.4245332,0.042225864,-0.10496758
RealESRGAN:ava_images___645845,RealESRGAN,ava_images___645845.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___645845.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___645845.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___645845.png,test,1.3921127,-0.39119744,-0.38862827,1.501776,-0.6774559,-1.2771928,-1.1644481,-0.13400006,-0.17132303,0.51221514,0.2552195,0.09343022,-0.23346388,0.04848956,-0.18889295,0.34493637,-0.16789106,-0.028718472,-0.73822707,0.23996437,-0.5587036,0.2495828,-0.22919437,-0.2710247,-0.13600707,1.0039011,1.3245163,-0.3187315,0.36034882,0.054878443,-0.056299284,0.5251701,-0.022743784,-0.81935495,0.56773454,0.30025387,-0.45854276,0.13891497,0.12649614,-0.59242624,-0.17213838,0.024734274,0.445927,-0.66436213,-0.2556449,-0.4175536,0.6512347,-0.19560629,-0.19156498,-0.300205,0.2679638,0.07999412,0.1922788,0.08855362,0.5939349,0.35778964,-0.14634968,-0.24630938,-0.64265966,0.48467904,0.1567074,0.021331385,0.222009,0.17444836,0.25011367,-0.18276823,0.15011518,-0.15158337,-0.1831877,0.22694147,-0.054516673,1.0727257,-0.69414604,1.2970964,-0.23234864
RealESRGAN:ava_images___699615,RealESRGAN,ava_images___699615.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___699615.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___699615.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___699615.png,train,-0.1009258,-3.6274884,0.1700862,0.4053155,2.5781944,-0.9846685,1.4494919,4.1231227,4.3892837,-0.8077434,-0.18056527,-0.8365231,-0.69967,-0.08133441,-0.43308312,2.5036435,1.6932129,-0.5050856,2.8376064,-2.4719381,0.9762714,2.1755652,-1.500806,2.0665984,3.3209994,1.1588581,-1.812124,0.45417213,-0.6772594,-0.83453745,0.14372602,0.6654417,0.12878126,0.18621904,0.24429627,0.060067862,-0.007964775,0.041147783,0.5795973,0.31470472,0.031885773,0.12378819,-0.25732064,-0.21968018,-0.070815854,-0.45292985,0.48463023,0.22573845,0.25115338,-0.8251219,-0.5853721,-0.3040908,0.13388517,-0.6042922,0.15943992,-0.89608216,-1.4622612,0.7329303,-1.665499,-0.49944675,-1.8686111,0.72185373,-0.26867908,0.4710731,-0.47895357,-0.5431037,0.07188837,0.00815773,-0.299958,0.05037606,-0.0654124,-0.15294904,0.0036853869,0.09165993,0.02926007
RealESRGAN:ava_images___710191,RealESRGAN,ava_images___710191.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___710191.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___710191.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___710191.png,train,-3.3891354,-0.6976576,1.6215765,-2.881032,-0.6101862,2.8335373,-2.0124328,-1.1037145,-2.5978456,-0.4791928,-2.117561,-5.610382,5.2827554,-4.951305,1.7861458,6.2963967,2.3864894,2.2351005,-0.9885585,0.5498436,1.0991589,-0.6567477,1.5467442,0.50321,0.18343842,0.3089445,0.42421407,-0.37884915,-0.18329483,0.16319129,0.284525,1.540932,-0.10904511,0.6836904,3.952746,-1.7741318,-0.4484524,-0.31444377,-0.3197379,1.222458,0.093245745,-0.60789686,0.95134735,0.057524636,-0.5681061,0.06530912,-0.578481,-0.27229053,-0.24336809,-0.096687116,0.3395522,-0.19793122,0.17255263,0.022526946,-0.5433371,-0.09865841,0.072190225,-0.13487178,-0.06513414,0.029160097,0.22715715,-0.054308042,-0.10353499,0.17992085,-0.043235004,-0.036666244,0.12922789,-0.024690866,0.020115554,0.025126863,0.00065141916,-0.02299561,-0.0068862084,0.0030485094,-0.017375045
RealESRGAN:ava_images___737450,RealESRGAN,ava_images___737450.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___737450.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___737450.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___737450.png,train,0.66454256,-2.0655446,0.70751214,0.92299867,-0.2055437,-2.7318556,-0.0570094,0.38781753,-0.37786388,0.028637422,-0.9404256,-0.58358306,-1.0113325,-0.074118465,-0.56485724,-0.12952483,-0.31838414,0.20276251,-0.30021954,-0.5623795,-0.25776154,0.2915655,-0.025548846,0.5975486,0.11052132,0.344655,-0.52603924,0.7122001,2.5327642,5.010666,-0.1602561,0.14299458,0.049560994,0.15626943,0.090594634,0.15310037,0.027721971,-0.11606106,-0.16149116,-0.09982304,-0.030225888,0.05133985,0.038367517,0.069811955,-0.060664184,0.019469462,-0.12775226,0.07064231,-0.07774108,-0.1153984,0.01957795,0.046369515,-0.10225375,-0.0028866045,-0.005785063,-0.06462404,-0.13757576,0.022731662,-0.11188939,-0.008042917,-0.1033555,-0.028079852,0.04033806,-0.039179973,0.055751294,-0.20236464,-0.036815837,-0.10228258,-0.021659076,-0.08361347,0.044526413,0.12461559,0.03243591,-0.06471525,-0.024851754
RealESRGAN:ava_images___74410,RealESRGAN,ava_images___74410.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___74410.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___74410.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___74410.png,train,2.9802203,-1.8070378,-1.8345482,-5.4356127,-6.0641804,0.5225458,7.5623217,-5.8089027,1.5828345,1.0439755,0.3913276,1.3441226,-1.1500471,-0.6199249,0.65034986,1.3883456,0.7640624,-0.3153393,0.80251896,-0.05610975,0.18574718,-0.067759216,-0.5773748,-0.0005517453,0.28761995,0.6201587,-0.029294938,0.023370266,-0.26232988,0.14766249,-0.33282894,-1.2937489,5.629883,-1.2328432,0.5990533,0.80943125,-0.13422519,-0.039643962,0.037432104,-0.08858223,-0.39594817,-0.47721285,0.065737166,-0.62522095,-0.28105924,-0.7136286,-0.4319716,-0.8159563,0.030355722,0.30444786,0.38095525,0.025018089,0.5313009,-1.0051281,0.06457813,0.024805099,-0.04795457,-0.10214828,0.0029118657,0.21166183,0.12419864,-0.08836545,0.037266873,-0.03763724,-0.045582652,-0.01592715,0.11091088,0.046738148,-0.008718967,0.039757665,0.004429847,0.0032577142,-0.055558473,0.048426166,0.021058977
RealESRGAN:ava_images___751927,RealESRGAN,ava_images___751927.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___751927.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___751927.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___751927.png,train,0.8582149,-2.508499,0.116951615,0.9029158,-1.1615535,-2.5895488,0.34630322,-1.4131058,-1.0319424,0.5745377,-1.0898596,-0.95772845,-1.8226161,0.10072389,-0.6820943,0.19417274,-0.5288117,1.012987,0.18094213,0.016713023,0.036444455,0.06640996,0.016507149,-0.32667625,-1.6788454,-0.024953127,1.2955129,6.989146,-2.5441022,-0.60557973,0.16215777,0.09139578,-0.18922639,0.29475635,0.05059032,0.08410773,-0.05561459,0.012698147,-0.006807938,0.06935781,0.16853604,-0.0902725,0.041812696,-0.060770154,-0.15149519,-0.043638475,-0.050423205,0.050109908,-0.04524938,0.08180512,0.07387361,0.01723165,-0.06616886,0.16063194,0.07394052,-0.13610339,-0.026355438,0.05927074,0.03807208,0.095299795,-0.03744863,0.004627943,0.0026136711,-0.03192044,-0.06574747,-0.03978187,0.19886862,-0.08100194,0.1931076,0.09331289,-0.0119077265,-0.020358957,-0.2576115,0.02066132,0.09481321
RealESRGAN:ava_images___773899,RealESRGAN,ava_images___773899.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___773899.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___773899.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___773899.png,train,-3.2029047,1.3570724,2.3779767,-4.1593523,1.0979279,0.64127207,-1.3476839,-0.7234285,0.621762,-2.558505,-0.39282745,-0.762426,0.7019002,3.2234778,-0.06734213,-1.2898816,2.7744317,-0.9449526,1.8250474,2.0417798,-0.40584973,-0.671484,-1.4387596,-4.3428493,0.6547309,2.456353,-1.3999627,0.412121,-0.24651033,0.38824102,-0.1718028,0.3183124,0.3353029,0.5035552,1.1658922,-0.04720947,0.8085705,-0.3415755,0.703863,-2.3203096,3.372182,0.19345663,-0.48830613,-0.29305488,0.6178176,-0.34226668,1.1150541,-0.54764783,-0.88217235,0.4317017,0.690902,-0.2341746,0.38299033,0.5546876,-0.46309802,0.61277175,-0.33143172,0.07715213,0.21545112,-0.5539353,-0.104739666,-0.051937684,0.07972886,0.23545848,0.06959522,-0.1547933,-0.09023079,0.03858,0.09724158,-0.0882097,-0.0168522,-0.03554955,-0.063565135,0.040257737,-0.07339321
RealESRGAN:ava_images___827653,RealESRGAN,ava_images___827653.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___827653.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___827653.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___827653.png,test,-1.7971002,2.516017,0.6254778,-1.8000722,1.3896745,1.1072612,-0.27771798,-0.52425385,1.8021991,-0.047806308,-0.9355556,0.43063658,-0.70150715,-1.3534037,-0.5362455,-0.5969996,-2.1534576,0.6478944,-2.0860734,-0.53271115,-0.6420609,0.67894727,-1.1213512,-0.15749118,0.8834448,-1.0924822,-0.24910298,0.19671768,0.069096744,-0.7921739,0.028099835,0.3324653,0.20094638,0.735435,0.31408316,-0.03707415,-0.25832042,-0.34005755,0.011209816,0.44893193,-0.367738,-0.09331491,-0.6591408,0.82266235,-0.6498321,0.98456776,0.38711745,0.5049082,0.47110766,0.4343658,-0.81942326,-0.7075448,0.58548474,-0.6401885,0.12969917,-0.22367612,-0.41802385,-0.038853988,-0.51099956,0.70185554,-0.5968848,-0.2176583,-0.29078332,-0.39720005,-0.25734976,-0.67616916,1.1049219,0.21803522,0.5122556,0.12117517,-0.0943656,0.22643614,0.21121922,0.0710735,-0.48137534
