sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024,vgg_pca_025,vgg_pca_026,vgg_pca_027,vgg_pca_028,vgg_pca_029,vgg_pca_030,vgg_pca_031,vgg_pca_032,vgg_pca_033,vgg_pca_034,vgg_pca_035,vgg_pca_036,vgg_pca_037,vgg_pca_038,vgg_pca_039,vgg_pca_040,vgg_pca_041,vgg_pca_042,vgg_pca_043,vgg_pca_044,vgg_pca_045,vgg_pca_046,vgg_pca_047,vgg_pca_048,vgg_pca_049
RealESRGAN:ava_images___827653,RealESRGAN,ava_images___827653.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___827653.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___827653.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___827653.png,test,-0.253232,-11.596286,-2.3577619,-7.426015,-8.883336,-2.7730036,-3.1058292,1.8208532,-4.9362626,0.36075592,8.354396,4.0046062,1.6351833,-4.0979085,-2.1891305,0.36587134,-7.95214,13.12724,-3.886302,-2.1936646,-3.7959318,-1.0185752,2.1015973,-3.2335153,6.521227,-4.832094,11.3034935,-3.5163805,-3.9053764,-1.8395503,0.8998902,-5.791969,1.9275858,-1.0062317,0.67457855,-0.02098918,1.0587993,0.37917385,0.26267505,1.877788,1.558626,-1.2867422,-1.1509464,4.4443192,-3.93299,0.77508736,-4.845511,-0.25110316,-5.0502086,1.6714383
RealESRGAN:ava_images___842206,RealESRGAN,ava_images___842206.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___842206.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___842206.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___842206.png,test,-15.442838,-1.0369568,-3.0586085,-4.4534135,-4.4613776,-0.12197113,10.154118,1.5059853,10.546859,3.1988592,-0.31759095,-1.518652,-4.223359,-3.0997038,-10.230738,-1.37308,11.438272,-2.1469147,-1.5456758,0.8612566,-0.72693086,5.1265993,0.6475755,-7.371219,1.3728176,-4.4306087,-0.42161274,-3.7428148,2.3466177,-1.8878317,-0.25102788,-1.3386426,-0.4576609,-0.6134603,2.4542022,-1.3992586,-2.8064535,-6.4608574,-2.0568306,-0.63506305,0.7137588,-3.087966,5.6560755,5.9707413,1.50776,-0.12918377,-6.8745728,-1.2311323,1.970949,0.9500228
RealESRGAN:ava_images___846773,RealESRGAN,ava_images___846773.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___846773.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___846773.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___846773.png,train,-22.101538,-12.630278,-11.22234,-3.4560351,-2.748883,-12.292722,7.5780606,-12.946451,0.5031166,-7.683799,12.87798,2.771391,-20.412554,17.276352,-45.746723,-66.98456,41.88265,-4.8307896,-20.417233,20.240593,32.992672,78.18895,33.315334,-17.91752,-0.3345543,-3.5166826,13.409153,-12.843859,-2.3145428,0.24443907,-0.97791976,-1.039993,-0.4731052,0.19940054,0.49727678,0.89779186,-0.14083338,-0.17046982,-1.60939,-1.2250707,1.4847912,-0.32313383,2.4098911,-0.16775393,-0.27354145,0.14070368,1.496247,0.50133514,-0.062803626,0.46159753
RealESRGAN:ava_images___857447,RealESRGAN,ava_images___857447.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___857447.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___857447.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___857447.png,train,-22.105255,-6.5390034,-7.2779074,-17.69685,7.1151614,-14.666372,11.002396,-9.028339,0.28501987,-2.9324293,-0.21246743,0.72219276,-14.205421,19.314287,-26.491117,-58.55309,63.58957,-23.402275,-2.357181,20.02345,-41.4506,-49.080513,-27.411001,18.987041,-0.4205029,6.013565,0.5764785,3.194228,-2.0585308,2.7696447,-1.8060089,2.3622463,-0.65766,0.116823316,-0.08643186,-0.3755381,0.47173357,1.9909331,0.63397366,1.1665055,0.90497434,3.5929174,3.770136,-0.43914413,-5.033413,1.9484849,2.8104155,4.5778484,-1.72329,9.019878
RealESRGAN:ava_images___864250,RealESRGAN,ava_images___864250.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___864250.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___864250.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___864250.png,train,-12.909215,-0.8708992,-9.0103,-6.3764515,1.7190436,1.7944574,25.631763,-39.00827,-10.19804,15.684116,115.17561,112.08911,-16.048183,-24.741505,14.803889,13.676264,-5.010277,-13.882689,-2.7306647,-17.063688,1.7296789,-5.238698,1.8468958,3.1843996,0.32882488,-0.63768625,-1.8437934,-0.15623698,0.41362762,-1.8456001,-1.8119543,-2.0952296,3.261016,-0.9861856,0.59451807,-1.8049197,1.2006278,1.410438,-0.9472747,0.03450036,-2.2770653,3.302347,-0.5314617,1.8762202,1.2055521,0.58649206,-1.0735765,1.3360481,0.58213186,1.0147185
RealESRGAN:ava_images___865616,RealESRGAN,ava_images___865616.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___865616.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___865616.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___865616.png,train,19.443731,-12.665886,-9.659746,-20.230356,-19.240225,-14.293253,-81.45956,150.56161,-62.09442,40.18342,42.43695,2.6447392,-1.0136476,3.6014903,-9.195744,0.976081,3.1963663,-1.3288505,-0.077457905,1.2628961,-1.9774413,3.176302,-1.5600729,1.6571255,-3.4863954,-1.1897507,-1.2455654,-0.99615294,-1.6674023,-0.44646794,-0.22783446,-1.2537537,1.7823586,0.7203108,-0.51596856,-3.0869036,-0.062303543,-1.0298234,-5.892537,0.7613317,-0.048772693,0.9699192,1.1559896,10.041954,14.680604,20.74221,-34.080647,3.3892975,-56.9553,-4.433399
RealESRGAN:ava_images___953752,RealESRGAN,ava_images___953752.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___953752.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___953752.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___953752.png,train,233.65875,-48.55799,-29.922094,-1.1458783,-15.021181,2.0661898,17.474293,-18.754612,14.540658,12.142815,-6.0491347,5.3576927,-0.37304688,0.9884615,-5.8516293,0.3818282,5.9960165,-0.04046285,0.14224195,8.462175,-1.2999163,-3.608688,3.1210675,-5.209971,-2.623415,-0.6137934,-2.9393835,1.6505847,0.28514194,-0.5638542,1.5930047,0.9081843,0.594886,-0.81107414,0.4760059,-4.3995175,2.8455153,1.8092788,-0.38272178,0.09957373,0.21653616,0.5454898,5.254966,-1.7837995,-3.9924412,14.343808,-12.677501,50.863735,14.262408,2.6912596
RealESRGAN:blur_dataset___out_of_focus0685,RealESRGAN,blur_dataset___out_of_focus0685.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/blur_dataset___out_of_focus0685.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/blur_dataset___out_of_focus0685.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/blur_dataset___out_of_focus0685.png,train,0.28974724,-13.413286,-5.8017917,-14.228416,-6.9871826,-5.8095074,-7.222744,-14.109201,-4.798444,-12.391106,-3.527752,-19.51078,0.22713614,1.0537722,-4.174856,0.0059505105,-20.093502,-9.615342,-19.393156,-59.98619,-67.98874,54.324017,-32.182983,11.137948,7.4088774,6.614891,0.6016784,6.981286,-0.3940401,-0.610332,0.040180206,-2.1195388,2.4990966,-1.2437527,-0.26370966,-2.716436,3.1656446,4.697551,-1.5455034,0.63517547,-2.9123728,1.4240572,-1.0170267,0.9804492,-1.5678892,4.335191,-6.7721395,14.142318,4.633333,-3.344034
RealESRGAN:voc_emotic_ava___EMOTIC__COCO_train2014_000000244530,RealESRGAN,voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,train,-15.311356,-10.907849,-5.1280093,-8.032882,-0.19203399,-25.720741,-29.971788,28.876575,54.306503,-28.97889,-90.33274,114.8172,70.159966,18.859688,-12.474014,7.2407775,-6.1733747,1.1589059,5.6881857,3.8830695,-0.82121396,4.813635,-1.7345438,1.9000082,1.2564081,-0.9711437,-0.21365547,0.48012897,-1.3551064,-1.8388369,0.17165554,-2.5493417,3.815595,-4.5665803,-2.4020112,-15.351225,-12.93626,-9.435333,-76.13453,-8.361068,4.51058,12.111189,5.018276,-2.1434548,-1.3888979,-4.933613,2.5399034,-0.97026753,2.6470041,-3.1163948
RealESRGAN:voc_emotic_ava___EMOTIC__COCO_train2014_000000247190,RealESRGAN,voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,train,25.58806,89.31468,3.8459196,-25.130527,156.81294,52.696724,-8.743891,1.7170916,-22.09271,7.875223,-11.751696,6.1366673,5.455832,-0.50303876,-8.340657,-3.8386474,3.503026,11.263006,-20.11846,-11.538163,3.3941095,-3.287892,2.6379251,-2.0225,2.4260845,-3.7969253,1.5818772,0.84877676,2.5456676,-56.075645,-31.929897,19.009007,12.274614,-2.7510936,-72.504715,-17.270382,12.568421,-1.9173522,5.5575657,5.301491,13.051229,-2.5180454,0.5915721,-8.189472,2.9510717,-1.8486664,1.1633668,-1.1614778,-0.6042521,-1.9444206
RealESRGAN:voc_emotic_ava___EMOTIC__COCO_val2014_000000020598,RealESRGAN,voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,train,-18.267517,-4.272656,-15.37673,-15.400454,14.174938,28.732792,-35.340935,24.959621,158.75363,14.122847,47.882446,-35.72738,-18.615335,17.17506,1.3198106,10.840282,-5.60447,-5.0630784,3.0972047,2.0622191,4.103362,-2.71492,1.1589144,0.38496685,-0.67928684,1.4449339,0.8435712,2.9323432,-2.9040108,-0.60617113,-1.5738747,-1.2236347,6.4283547,-6.539531,-9.812057,-4.6664805,1.5739179,14.682726,-11.556548,13.451416,-67.16163,-20.04913,-28.406826,-19.672565,-0.043025017,6.3272104,-1.6801589,-3.5473292,0.4805981,0.21547568
RealESRGAN:voc_emotic_ava___JPEGImages__2008_003883,RealESRGAN,voc_emotic_ava___JPEGImages__2008_003883.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/voc_emotic_ava___JPEGImages__2008_003883.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/voc_emotic_ava___JPEGImages__2008_003883.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/voc_emotic_ava___JPEGImages__2008_003883.png,test,3.7938023,-8.526156,-6.8240943,-6.1307716,-2.3230023,-6.0718203,-8.391229,-1.1844921,-4.657263,-5.5519814,-2.3725553,-0.9781065,-1.5106816,-6.2350197,3.300872,2.2861178,-5.037747,-3.9692464,0.22873688,-2.6036487,2.7506142,-2.3434658,1.0659708,-3.0732512,-1.6365471,3.2183352,-9.122579,-2.6336403,-0.3872528,-2.9441133,-2.0600386,1.2201183,-1.1024499,-4.0679116,-2.3663359,-0.656013,-0.006750107,-2.8317358,0.64702094,-0.84302276,-1.5977988,1.0299654,-2.2063246,2.2685537,0.8832755,-5.091017,-1.0262238,6.8162518,6.0808945,1.2674937
RealESRGAN:voc_emotic_ava___VOC2012__2010_004399,RealESRGAN,voc_emotic_ava___VOC2012__2010_004399.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/voc_emotic_ava___VOC2012__2010_004399.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/voc_emotic_ava___VOC2012__2010_004399.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/voc_emotic_ava___VOC2012__2010_004399.png,train,-2.8988428,37.15443,7.313944,-7.0632195,-8.759023,-15.835698,177.18494,99.43293,23.184826,-26.66316,-0.021779299,-11.792456,15.848383,-39.565002,-10.947543,2.7472801,-7.881152,-4.9682956,3.3434129,-0.9149747,3.9788623,1.6141863,0.35500947,5.715555,-3.389958,-1.3351932,1.3014836,2.1147468,-1.4050579,-35.28205,-22.012766,-95.64477,-1.5195911,0.5290991,2.935255,7.671251,-2.2675962,-2.0792522,2.8312886,-2.314522,-1.0783272,1.4502699,-0.6342001,1.707336,1.2336893,-0.53515434,-1.0681722,-0.2332871,2.1444943,-1.8314259
RealESRGAN:voc_emotic_ava___VOC2012__2012_004043,RealESRGAN,voc_emotic_ava___VOC2012__2012_004043.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/voc_emotic_ava___VOC2012__2012_004043.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/voc_emotic_ava___VOC2012__2012_004043.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/voc_emotic_ava___VOC2012__2012_004043.png,train,27.737177,175.09146,40.653816,21.250494,-86.33096,-18.005688,-29.095037,-14.836109,7.7109156,-4.1569996,2.390373,-0.58684444,-2.9547396,7.1819577,-7.1416645,0.98239887,2.8830624,-0.33060515,-8.713452,-2.9565864,3.7197256,-3.1033223,-1.6096077,-1.3508911,-0.09370291,-5.5017643,-1.4600701,0.050430365,-2.2396164,-8.235542,-9.345312,3.894864,66.364975,-71.01575,23.37639,-0.8370924,0.88805294,-8.1435,5.688342,1.7340173,8.367124,-9.508016,0.1596731,0.4477868,0.34271193,0.6098132,3.3041322,-0.39551234,-0.65821457,0.66771984
